SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
530725,NUBAL (INDIA) LTD.,Delisted,P,10.00,INE007F01016,,NUBALIN,Equity,https://www.bseindia.com/stock-share-price/nubal-(india)-ltd/nubalin/530725/,Nubal (India) Ltd,2.16
530727,TERRYFAB (INDIA) LTD.,Delisted,P,10.00,NA,,TERRYFB,Equity,https://www.bseindia.com/stock-share-price/terryfab-(india)-ltd/terryfb/530727/,Terryfab (India) Ltd.,
530729,SCINTILLA SOFTWARE TECHNOLOGY LTD.,Delisted,B,10.00,INE355B01018,,SCINTSOFT,Equity,https://www.bseindia.com/stock-share-price/scintilla-software-technology-ltd/scintsoft/530729/,Scintilla Software Technology Ltd.,0.78
530733,Encode Packaging India Ltd,Active,XT,10.00,INE900O01014,Print Media,ENCODE,Equity,https://www.bseindia.com/stock-share-price/encode-packaging-india-ltd/encode/530733/,ENCODE PACKAGING INDIA LIMITED,3.80
530735,SUPER BAKERS (INDIA) LTD.,Active,XT,10.00,INE897A01011,Packaged Foods,SUPERBAK,Equity,https://www.bseindia.com/stock-share-price/super-bakers-(india)-ltd/superbak/530735/,Super Bakers (India) Ltd.,10.12
530737,BAJWA AGRO INDUSTRIES LTD.,Delisted,Z,10.00,INE337C01014,,BAJAI,Equity,https://www.bseindia.com/stock-share-price/bajwa-agro-industries-ltd/bajai/530737/,Bajwa Agro Industries Ltd.,
530741,OVOBEL FOODS LTD.,Active,X,10.00,INE812S01012,Meat Products including Poultry,OVOBELE,Equity,https://www.bseindia.com/stock-share-price/ovobel-foods-ltd/ovobele/530741/,Ovobel Foods Ltd.,245.12
530743,GEI INDUSTRIAL SYSTEMS LTD.,Delisted,Z,10.00,INE599B01011,,GEINDSYS,Equity,https://www.bseindia.com/stock-share-price/gei-industrial-systems-ltd/geindsys/530743/,GEI INDUSTRIAL SYSTEMS LIMITED,9.82
530745,LN INDUSTRIES INDIA LTD.,Suspended,Z,10.00,INE366C01013,Other Textile Products,LNIND,Equity,https://www.bseindia.com/stock-share-price/ln-industries-india-ltd/lnind/530745/,LN Industries India Limited,22.27
530747,Challani Capital Ltd,Active,XT,10.00,INE807A01010,Non Banking Financial Company (NBFC),CHALLANI,Equity,https://www.bseindia.com/stock-share-price/challani-capital-ltd/challani/530747/,CHALLANI CAPITAL LIMITED,28.80
530749,AHURA WELDING ELECTRODE MANUFACTURERS LTD.,Delisted,P,10.00,NA,,AHURAWE,Equity,https://www.bseindia.com/stock-share-price/ahura-welding-electrode-manufacturers-ltd/ahurawe/530749/,Ahura Welding Electrode Mfrs. Ltd.,
530751,BULL POWER SYSTEMS LTD.,Delisted,Z,10.00,NA,,BULLPOWDM,Equity,https://www.bseindia.com/stock-share-price/bull-power-systems-ltd/bullpowdm/530751/,Bull Power Systems Ltd.,
530753,SURYODAYA PLASTICS LTD.,Delisted,X,10.00,INE998B01015,,SURYOPLA,Equity,https://www.bseindia.com/stock-share-price/suryodaya-plastics-ltd/suryopla/530753/,Suryodaya Plastics Ltd.,0.35
530755,CORAL NEWSPRINTS LTD.,Active,XT,10.00,INE715D01019,Paper & Paper Products,CORNE,Equity,https://www.bseindia.com/stock-share-price/coral-newsprints-ltd/corne/530755/,Coral Newsprints Ltd.,5.00
530759,STERLING TOOLS LTD.-$,Active,B,2.00,INE334A01023,Auto Components & Equipments,STERTOOLS,Equity,https://www.bseindia.com/stock-share-price/sterling-tools-ltd/stertools/530759/,Sterling Tools Ltd.,1466.73
530761,SATHYA KAMAL AGROS LTD.,Delisted,Z,10.00,NA,,SATHYAK,Equity,https://www.bseindia.com/stock-share-price/sathya-kamal-agros-ltd/sathyak/530761/,Sathya Kamal Agros Ltd.,
530763,SUNBRIGHT STOCK BROKING LTD.,Delisted,XT,5.00,INE476D01026,Other Financial Services,SUNBRIGHT,Equity,https://www.bseindia.com/stock-share-price/sunbright-stock-broking-ltd/sunbright/530763/,Sunbright Stock Broking Limited,22.24
530765,Agarwal Fortune India Ltd,Active,XT,10.00,INE510B01018,Glass - Industrial,AGARWAL,Equity,https://www.bseindia.com/stock-share-price/agarwal-fortune-india-ltd/agarwal/530765/,AGARWAL FORTUNE INDIA LIMITED,10.93
530767,FLEXI CIRCUITS INDIA LTD.,Delisted,Z,10.00,NA,,FLEXICI,Equity,https://www.bseindia.com/stock-share-price/flexi-circuits-india-ltd/flexici/530767/,Flexi Circuits India Ltd.,
530769,VENUS UNIVERSAL LTD.,Delisted,XT,2.00,INE381C01020,Software Products,VENUSUNI,Equity,https://www.bseindia.com/stock-share-price/venus-universal-ltd/venusuni/530769/,Venus Universal Ltd,1.06
530771,KLG CAPITAL SERVICES LTD.,Suspended,XT,10.00,INE929C01018,Non Banking Financial Company (NBFC),KLGCAP,Equity,https://www.bseindia.com/stock-share-price/klg-capital-services-ltd/klgcap/530771/,KLG Capital Services Ltd.,2.05
530773,IVRCL LTD,Suspended,B,2.00,INE875A01025,Civil Construction,IVRCLINFRA,Equity,https://www.bseindia.com/stock-share-price/ivrcl-ltd/ivrclinfra/530773/,IVRCL LTD,30.53
530775,WALKER INDIA LTD.,Delisted,Z,10.00,NA,,WALKERIDM,Equity,https://www.bseindia.com/stock-share-price/walker-india-ltd/walkeridm/530775/,Walker India Ltd.,
530777,INFRA INDUSTRIES LTD.,Suspended,Z,10.00,INE287D01019,Plastic Products - Industrial,INFRAIND,Equity,https://www.bseindia.com/stock-share-price/infra-industries-ltd/infraind/530777/,Infra Industries Ltd.,5.68
530779,DYNAMIC PORTFOLIO MANAGEMENT & SERVICES LTD.,Active,XT,10.00,INE118C01018,Non Banking Financial Company (NBFC),DYNAMICP,Equity,https://www.bseindia.com/stock-share-price/dynamic-portfolio-management--services-ltd/dynamicp/530779/,Dynamic Protfolio Management & Serv,41.04
530781,INTERNATIONAL HOUSING FINANCE CORPORATION LTD.,Suspended,ZP,10.00,INE903G01014,Housing Finance Company,INTERHG,Equity,https://www.bseindia.com/stock-share-price/international-housing-finance-corporation-ltd/interhg/530781/,International Housing Finance Corpo,14.14
530783,TRANS ASIA CORPORATION LTD.,Delisted,XT,10.00,INE321C01018,Pharmaceuticals,TRANSASIA,Equity,https://www.bseindia.com/stock-share-price/trans-asia-corporation-ltd/transasia/530783/,Trans Asia Corporation Ltd,1.67
530785,PITAMBAR COATED PAPERS LTD.,Delisted,X,10.00,INE189C01019,,PITAMBER,Equity,https://www.bseindia.com/stock-share-price/pitambar-coated-papers-ltd/pitamber/530785/,Pitambar Coated Papers Ltd.,1.18
530787,INLAND PRINTERS LTD.,Active,XT,10.00,INE055O01033,Printing & Publication,INLANPR,Equity,https://www.bseindia.com/stock-share-price/inland-printers-ltd/inlanpr/530787/,Inland Printers Ltd.,10.01
530789,CEEJAY FINANCE LTD.,Active,X,10.00,INE358C01010,Non Banking Financial Company (NBFC),CEEJAY,Equity,https://www.bseindia.com/stock-share-price/ceejay-finance-ltd/ceejay/530789/,Ceejay Finance Limited,62.08
530791,PARAKARAM TECHNOFAB LTD.,Delisted,Z,10.00,NA,,PARAKTE,Equity,https://www.bseindia.com/stock-share-price/parakaram-technofab-ltd/parakte/530791/,Parakaram Technofab ltd.,
530793,PENTA PHARMADYES LTD.,Delisted,XD,10.00,INE195C01016,,PENTAPH,Equity,https://www.bseindia.com/stock-share-price/penta-pharmadyes-ltd/pentaph/530793/,Penta Pharmadyes Ltd.,0.41
530795,SUNCITY SYNTHETICS LTD.,Active,XT,10.00,INE584D01019,Other Textile Products,SUNCITYSY,Equity,https://www.bseindia.com/stock-share-price/suncity-synthetics-ltd/suncitysy/530795/,Suncity Synthetics Ltd.,5.74
530797,SHREE GANESH ELASTOPLAST LTD.,Active,XT,10.00,INE400N01017,Trading & Distributors,SHGANEL,Equity,https://www.bseindia.com/stock-share-price/shree-ganesh-elastoplast-ltd/shganel/530797/,Shree Ganesh Elastoplast Ltd,9.36
530799,ANNA INFRASTRUCTURES LTD.,Active,XT,10.00,INE336D01014,Non Banking Financial Company (NBFC),ANNAINFRA,Equity,https://www.bseindia.com/stock-share-price/anna-infrastructures-ltd/annainfra/530799/,Anna Infrastructures Ltd,12.65
530801,DIAMOND INFOSYSTEMS LTD.,Suspended,Z,1.00,INE280D01022,Computers - Software & Consulting,DIAMOND,Equity,https://www.bseindia.com/stock-share-price/diamond-infosystems-ltd/diamond/530801/,Diamond Infosystems Ltd,48.53
530803,Bhageria Industries Ltd,Active,B,5.00,INE354C01027,Dyes And Pigments,BHAGERIA,Equity,https://www.bseindia.com/stock-share-price/bhageria-industries-ltd/bhageria/530803/,Bhageria Industries Limited,707.04
530805,Onesource Ideas Venture Ltd,Active,X,10.00,INE125F01024,Consulting Services,OIVL,Equity,https://www.bseindia.com/stock-share-price/onesource-ideas-venture-ltd/oivl/530805/,Onesource Ideas Venture Limited,21.66
530807,REGALIAA REALTY LTD.,Delisted,Z,10.00,INE098H01011,Residential- Commercial Projects,REGALIAA,Equity,https://www.bseindia.com/stock-share-price/regaliaa-realty-ltd/regaliaa/530807/,REGALIAA REALTY LTD.,5.72
530809,BNR UDYOG LTD.,Active,XT,10.00,INE355C01016,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),BNRUDY,Equity,https://www.bseindia.com/stock-share-price/bnr-udyog-ltd/bnrudy/530809/,BNR Udyog Ltd.,26.51
530811,NETVISTA INFORMATION TECHNOLOGY LTD.,Delisted,XT,10.00,INE738A01017,,NETVISTAIT,Equity,https://www.bseindia.com/stock-share-price/netvista-information-technology-ltd/netvistait/530811/,Netvista Information Tech. Ltd,1.63
530813,KRBL LTD.,Active,A,1.00,INE001B01026,Other Agricultural Products,KRBL,Equity,https://www.bseindia.com/stock-share-price/krbl-ltd/krbl/530813/,KRBL Ltd.,8679.50
530815,REFNOL RESINS & CHEMICALS LTD.,Suspended,X,10.00,INE428C01011,Commodity Chemicals,REFNOL,Equity,https://www.bseindia.com/stock-share-price/refnol-resins--chemicals-ltd/refnol/530815/,Refnol Resins & Chemicals Ltd.,31.78
530817,TEAKTEX PROCESSING COMPLEX LTD.,Delisted,Z,10.00,NA,,TEATXEP,Equity,https://www.bseindia.com/stock-share-price/teaktex-processing-complex-ltd/teatxep/530817/,Teaktex Processing Complex ltd.,
530821,SSPDL LTD.-$,Active,XT,10.00,INE838C01011,Residential- Commercial Projects,SSPDL,Equity,https://www.bseindia.com/stock-share-price/sspdl-ltd/sspdl/530821/,SSPDL Limited,31.03
530823,SOMANI STRIPS LTD.,Delisted,Z,10.00,NA,,SOMATR,Equity,https://www.bseindia.com/stock-share-price/somani-strips-ltd/somatr/530823/,Somani Strips Ltd.,
530825,DAIKAFFIL CHEMICALS INDIA LTD.,Active,XT,10.00,INE789B01018,Specialty Chemicals,DAIKAFFI,Equity,https://www.bseindia.com/stock-share-price/daikaffil-chemicals-india-ltd/daikaffi/530825/,Daikaffil Chemicals India Ltd.,49.60
530827,KEMWINT-B,Delisted,Z,10.00,NA,,KEMWINT-B,Equity,https://www.bseindia.com/stock-share-price/-/kemwint-b/530827/,Kemwell International Ltd.(Delisted for Takeover-21(3A)),
530829,CIL SECURITIES LTD.,Active,X,10.00,INE830A01012,Non Banking Financial Company (NBFC),CILSEC,Equity,https://www.bseindia.com/stock-share-price/cil-securities-ltd/cilsec/530829/,Cil Securities Ltd.,23.50
530833,ABEE INFO-CONSUMABLES LTD.,Delisted,XT,10.00,INE097B01016,,ABEEINF,Equity,https://www.bseindia.com/stock-share-price/abee-info-consumables-ltd/abeeinf/530833/,Abee Info-Consumables Ltd.,4.28
530835,ELTROL LTD.,Delisted,XT,1.00,INE793D01024,,ELTROL,Equity,https://www.bseindia.com/stock-share-price/eltrol-ltd/eltrol/530835/,Eltrol Ltd.,1.11
530839,CLIO INFOTECH LTD.,Active,XT,10.00,INE011B01017,Software Products,CLIOINFO,Equity,https://www.bseindia.com/stock-share-price/clio-infotech-ltd/clioinfo/530839/,Clio Infotech Ltd.,6.12
530841,Shri Bholanath Carpets Ltd,Suspended,ZP,10.00,INE151F01012,Furniture- Home Furnishing,SHRIBCL,Equity,https://www.bseindia.com/stock-share-price/shri-bholanath-carpets-ltd/shribcl/530841/,Shri Bholanath Carpets Limited,8.98
530843,CUPID LTD.-$,Active,T,10.00,INE509F01011,Personal Care,CUPID,Equity,https://www.bseindia.com/stock-share-price/cupid-ltd/cupid/530843/,Cupid Limited,2129.55
530845,SUNSHIELD CHEMICALS LTD.,Active,X,10.00,INE199E01014,Specialty Chemicals,SUNSHIEL,Equity,https://www.bseindia.com/stock-share-price/sunshield-chemicals-ltd/sunshiel/530845/,Sunshield Chemicals Ltd.,720.78
530847,KANORIA PLASCHEM LTD.,Delisted,P,10.00,NA,,KANOPLA,Equity,https://www.bseindia.com/stock-share-price/kanoria-plaschem-ltd/kanopla/530847/,Kanoria Plaschem Ltd.,
530849,CODURAS EXPORTS LTD.,Delisted,Z,10.00,NA,,CODUREXDM,Equity,https://www.bseindia.com/stock-share-price/coduras-exports-ltd/codurexdm/530849/,Coduras Exports Ltd.,
530853,HIPOLIN LTD.,Active,XT,10.00,INE963A01011,Household Products,HIPOLIN,Equity,https://www.bseindia.com/stock-share-price/hipolin-ltd/hipolin/530853/,Hipolin Ltd.,34.76
530855,GDL LEASING & FINANCE LTD.,Active,XT,10.00,INE545E01018,Non Banking Financial Company (NBFC),GDLLEAS,Equity,https://www.bseindia.com/stock-share-price/gdl-leasing--finance-ltd/gdlleas/530855/,GDL Leasing & Finance ltd.,2.51
530857,GARG FORGINGS & CASTINGS LTD.,Delisted,Z,10.00,NA,,GARGFOR,Equity,https://www.bseindia.com/stock-share-price/garg-forgings--castings-ltd/gargfor/530857/,Garg Forgings & Castings Ltd.,
530859,COSBOARD INDUSTRIES LTD.,Suspended,Z,10.00,INE496D01016,Paper & Paper Products,COSBOARD,Equity,https://www.bseindia.com/stock-share-price/cosboard-industries-ltd/cosboard/530859/,Cosboard Industries Ltd.,0.99
530861,ASIATIC INFRASTRUCTURE & SHELTERS LTD.,Delisted,Z,10.00,NA,,ASINFRA,Equity,https://www.bseindia.com/stock-share-price/asiatic-infrastructure--shelters-ltd/asinfra/530861/,Asiatic Infrastructure & Shelters l,
530863,FE (India) Ltd,Delisted,Z,10.00,INE708C01016,,FEINDIALTD,Equity,https://www.bseindia.com/stock-share-price/fe-(india)-ltd/feindialtd/530863/,FE (India) Ltd,3.86
530865,DHANASHREE ELECTRONICS LTD.,Delisted,Z,10.00,INE413F01016,,DHANELE,Equity,https://www.bseindia.com/stock-share-price/dhanashree-electronics-ltd/dhanele/530865/,Dhanashree Electronics Ltd.,
530867,SFL International Ltd,Delisted,Z,10.00,INE320C01010,Other Financial Services,SFLINTER,Equity,https://www.bseindia.com/stock-share-price/sfl-international-ltd/sflinter/530867/,SFL International Limited,0.25
530869,PRAMAN CAPITAL MARKET SERVICES LTD.,Delisted,P,10.00,NA,,PRAMANC,Equity,https://www.bseindia.com/stock-share-price/praman-capital-market-services-ltd/pramanc/530869/,Praman Capital Market Services Ltd.,
530871,CHEMBOND CHEMICALS LTD.-$,Active,B,5.00,INE995D01025,Specialty Chemicals,CHEMBOND,Equity,https://www.bseindia.com/stock-share-price/chembond-chemicals-ltd/chembond/530871/,Chembond Chemicals Ltd.,794.26
530875,GIRISH HOTELRESORTS & HEALTH FARM LTD.,Delisted,P,10.00,NA,,GIRHOTE,Equity,https://www.bseindia.com/stock-share-price/girish-hotelresorts--health-farm-ltd/girhote/530875/,Girish Hotel Resorts & Health Farm,
530877,MODEL FINANCIAL CORPORATION LTD.,Delisted,Z,10.00,INE166B01019,,MODFC,Equity,https://www.bseindia.com/stock-share-price/model-financial-corporation-ltd/modfc/530877/,"Model Financial Corporation Ltd.,",0.88
530879,Capital India Finance Ltd,Active,X,10.00,INE345H01016,Non Banking Financial Company (NBFC),CIFL,Equity,https://www.bseindia.com/stock-share-price/capital-india-finance-ltd/cifl/530879/,CAPITAL INDIA FINANCE LIMITED,995.00
530881,Arunjyoti Bio Ventures Ltd,Active,X,10.00,INE485K01014,Other Financial Services,ABVL,Equity,https://www.bseindia.com/stock-share-price/arunjyoti-bio-ventures-ltd/abvl/530881/,Arunjyoti Bio Ventures Limited,53.85
530883,SUPER CROP SAFE LTD.,Active,XT,2.00,INE366G01022,Pesticides & Agrochemicals,SUCROSA,Equity,https://www.bseindia.com/stock-share-price/super-crop-safe-ltd/sucrosa/530883/,Super Crop Safe Ltd.,57.14
530885,Five Core Exim Ltd,Delisted,Z,2.00,INE600D01021,Computers - Software & Consulting,FIVECORE,Equity,https://www.bseindia.com/stock-share-price/five-core-exim-ltd/fivecore/530885/,FIVE CORE EXIM LIMITED,1.63
530887,INCAP FINANCIAL SERVICES LTD.,Delisted,XT,10.00,INE800D01019,,INCFS,Equity,https://www.bseindia.com/stock-share-price/incap-financial-services-ltd/incfs/530887/,Incap Financial Services Ltd.,1.69
530889,ALKA INDIA LTD.,Suspended,XT,1.00,INE061B01020,Other Textile Products,ALKA,Equity,https://www.bseindia.com/stock-share-price/alka-india-ltd/alka/530889/,Alka India Ltd.,67.50
530891,RKB Agro Industries Limited,Suspended,XT,10.00,INE740A01013,Petrochemicals,RKB,Equity,https://www.bseindia.com/stock-share-price/rkb-agro-industries-limited/rkb/530891/,RKB Agro Industries Limited,1.85
530893,MOULIK FINANCE & RESORTS LTD.,Delisted,P,10.00,NA,,MOULIKF,Equity,https://www.bseindia.com/stock-share-price/moulik-finance--resorts-ltd/moulikf/530893/,Moulik Finance And Resorts Ltd.,
530897,N.G.INDUSTRIES LTD.-$,Active,X,10.00,INE825C01018,Healthcare Service Provider,NGIND,Equity,https://www.bseindia.com/stock-share-price/ngindustries-ltd/ngind/530897/,N.G.Industries Ltd.,60.69
530899,ASIA PACK LTD.,Active,XT,10.00,INE784M01016,Other Textile Products,ASIAPAK,Equity,https://www.bseindia.com/stock-share-price/asia-pack-ltd/asiapak/530899/,Asia Pack Ltd.,8.73
530901,ACIL Cotton Industries Limited,Delisted,Z,1.00,INE066C01035,Other Textile Products,ACIL,Equity,https://www.bseindia.com/stock-share-price/acil-cotton-industries-limited/acil/530901/,ACIL Cotton Industries Limited,3.99
530905,SAI INDUSTRIES LTD.,Suspended,ZP,10.00,INE213S01013,Non Banking Financial Company (NBFC),SAINDUS,Equity,https://www.bseindia.com/stock-share-price/sai-industries-ltd/saindus/530905/,Sai Industries Ltd.,15.00
530907,SI CAPITAL & FINANCIAL SERVICES LTD.,Active,XT,10.00,INE417F01017,Diversified Commercial Services,SICAPIT,Equity,https://www.bseindia.com/stock-share-price/si-capital--financial-services-ltd/sicapit/530907/,S.I.Capital And Financial Services,10.71
530909,ERP SOFT SYSTEMS LTD.,Active,XT,10.00,INE308B01017,Diversified Commercial Services,ERPSOFT,Equity,https://www.bseindia.com/stock-share-price/erp-soft-systems-ltd/erpsoft/530909/,ERP Soft Systems Ltd.,43.16
530911,INDO BRITAIN AGRO FARMS LTD.,Delisted,XD,10.00,INE145C01011,,INDOBRIT,Equity,https://www.bseindia.com/stock-share-price/indo-britain-agro-farms-ltd/indobrit/530911/,Indo Britain Agro Farms Ltd.,
530913,SHRI BHAGAVATI BRIGHT BARS LTD.,Delisted,P,10.00,,,SHBHAGV,Equity,https://www.bseindia.com/stock-share-price/shri-bhagavati-bright-bars-ltd/shbhagv/530913/,Shri Bhagvati Bright Bars Ltd.,
530915,J.R.FOODS LTD.,Suspended,XT,10.00,INE989E01018,Edible Oil,JRFOODS,Equity,https://www.bseindia.com/stock-share-price/jrfoods-ltd/jrfoods/530915/,"J.R. Foods Limited,",3.43
530917,R.R.SECURITIES LTD.,Active,P,10.00,INE474H01014,Diversified Commercial Services,RRSECUR,Equity,https://www.bseindia.com/stock-share-price/rrsecurities-ltd/rrsecur/530917/,R.R.Securities Ltd.,3.96
530919,REMSONS INDUSTRIES LTD.,Active,T,10.00,INE474C01015,Auto Components & Equipments,REMSONSIND,Equity,https://www.bseindia.com/stock-share-price/remsons-industries-ltd/remsonsind/530919/,Remsons Industries Ltd.,465.87
530921,INTEGRATED THERMOPLASTICS LTD.,Suspended,ZP,10.00,INE038N01015,Plastic Products - Industrial,INTETHR,Equity,https://www.bseindia.com/stock-share-price/integrated-thermoplastics-ltd/intethr/530921/,Integrated Thermoplastics Ltd.,3.33
530923,RCL Foods Limited,Delisted,Z,10.00,INE008F01014,,RCLFOODS,Equity,https://www.bseindia.com/stock-share-price/rcl-foods-limited/rclfoods/530923/,RCL Foods Limited,6.48
530925,RAMSONS PROJECTS LTD.,Active,XT,10.00,INE609D01014,Non Banking Financial Company (NBFC),RAMSONS,Equity,https://www.bseindia.com/stock-share-price/ramsons-projects-ltd/ramsons/530925/,Ramsons Projects Ltd.,8.12
530929,EURO ASIA EXPORTS LTD.,Active,P,10.00,INE535P01015,Trading & Distributors,EUROASIA,Equity,https://www.bseindia.com/stock-share-price/euro-asia-exports-ltd/euroasia/530929/,Euro Asia Exports Ltd.,2.97
530931,STANPACKS (INDIA) LTD.,Active,XT,10.00,INE457D01018,Packaging,STANPACK,Equity,https://www.bseindia.com/stock-share-price/stanpacks-(india)-ltd/stanpack/530931/,Stanpacks (India) Ltd.,7.55
530933,CILSON FINANCE & INVESTMENT LTD.,Delisted,Z,10.00,NA,,CILSOFN,Equity,https://www.bseindia.com/stock-share-price/cilson-finance--investment-ltd/cilsofn/530933/,Cilson Finance & Investment Ltd.,
530935,SUNRISE OLEOCHEMICALS LTD.,Delisted,Z,10.00,NA,,SUNOLEO,Equity,https://www.bseindia.com/stock-share-price/sunrise-oleochemicals-ltd/sunoleo/530935/,Sunrise Oleochemicals Ltd.,
530937,UMS TECHNOLOGIES LTD.,Delisted,P,10.00,NA,,UMSTECHNO,Equity,https://www.bseindia.com/stock-share-price/ums-technologies-ltd/umstechno/530937/,U M S Technologies Limited.,18.52
530943,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,Active,T,10.00,INE416A01036,TV Broadcasting & Software Production,SABTN,Equity,https://www.bseindia.com/stock-share-price/sri-adhikari-brothers-television-network-ltd/sabtn/530943/,Sri Adhikari Brothers Television Ne,13.21
530945,GANGOTRI IRON & STEEL COMPANY LTD.,Delisted,Z,5.00,INE437F01023,Iron & Steel Products,GISL,Equity,https://www.bseindia.com/stock-share-price/gangotri-iron--steel-company-ltd/gisl/530945/,Gangotri Iron & Steel Company Ltd,1.21
530949,DHAR TEXTILE MILLS LTD.,Delisted,X,10.00,INE044B01018,,DHARTEX,Equity,https://www.bseindia.com/stock-share-price/dhar-textile-mills-ltd/dhartex/530949/,Dhar Textile Mills Ltd.,1.37
530951,RAMINFO LIMITED,Active,X,10.00,INE357B01022,IT Enabled Services,RAMINFO,Equity,https://www.bseindia.com/stock-share-price/raminfo-limited/raminfo/530951/,RAMINFO LIMITED,92.98
